"id","title"
"OL13257807W","Enhanced procedures to model, machine and measure free-form surfaces using analytical and artificial intelligence techniques"
"OL13664926W","Smart engineering system design"
"OL16643599W","Modeling machine emotions for realizing intelligence"
"OL16651448W","DIGITEL 2010"
"OL16931270W","Natural Language and Information Systems"
"OL16942179W","Learning and Intelligent Optimization"
"OL16945637W","Trends in Computer Science, Engineering and Information Technology"
"OL16955131W","Medical Computer Vision. Recognition Techniques and Applications in Medical Imaging"
"OL16958114W","Recent Advances in Intelligent Control Systems"
"OL16961763W","Logical Tools for Handling Change in Agent-Based Systems"
"OL16993025W","Human – Computer Systems Interaction: Backgrounds and Applications 2"
"OL16995566W","Multi-Objective Memetic Algorithms"
"OL1830228W","Industrial and engineering applications of artificial intelligence and expert systems"
"OL2670320W","Case-based reasoning"
"OL2754220W","How machines think"
"OL4052746W","Reinventing man"
"OL5136715W","Measuring the knowledge-content of programs"
"OL7089419W","Ai '92: Proceedings of the 5th Australian Joint Conference on Artificial Intelligence"
"OL8259675W","In Fury Born"
"OL11555766W","Human factors issues in the use of artificial intelligence in air traffic control, October 1990 workshop"
"OL12830716W","AI2 robotics notes - 1981-2"
"OL13482851W","Proceedings"
"OL16932234W","Environments for multi-agent systems"
"OL16941478W","Developing Concepts in Applied Intelligence"
"OL16942354W","A Hybrid Deliberative Layer for Robotic Agents"
"OL16942729W","Advances in Knowledge Discovery and Data Mining"
"OL16960800W","Multi-Objective Swarm Intelligent Systems"
"OL16962183W","Information modelling and knowledge bases XX"
"OL17838784W","Automated reasoning"
"OL2635898W","Mind tools"
"OL3338284W","Faces of reality"
"OL4304604W","Consistency and plausible inference"
"OL4559855W","Na puti k iskusstvennomu intellektu"
"OL4665927W","Ot ameby do robota"
"OL6538135W","Application of artificial intelligence to space station"
"OL9246099W","Bio-inspired artificial intelligence"
"OL115888W","The hacker and the ants"
"OL11734379W","DIGITEL 2007"
"OL12230810W","ROMAN 2001"
"OL12331946W","Advanced topics in artificial intelligence"
"OL12374000W","Functional imaging and modeling of the heart"
"OL12865317W","AAMAS03"
"OL12884873W","Database applications semantics"
"OL13651942W","Proceedings of the symposiumon artificial intelligence and programming languages, August 15-17, 1977, University of Rochester, New York"
"OL13688175W","Artificial intelligence and security in computing systems"
"OL16380832W","Metody i opyt proektirovanii︠a︡ i postroenii︠a︡ avtomatizirovannykh informat︠s︡ionnykh sistem"
"OL16521152W","Research and development in intelligent systems XXVIII"
"OL16653314W","Luo ji xue ji qi ying yong yan jiu"
"OL16921462W","Artifical [i.e. artificial] intelligence for human computing"
"OL16943844W","Advances in Computer Science, Environment, Ecoinformatics, and Education"
"OL16945073W","Principles and Practice of Constraint Programming – CP 2011"
"OL16954079W","Advances in Computational Intelligence"
"OL3848757W","Maschinenintelligenz oder Menschenphantasie?"
"OL41988W","Brain, mind, and computers"
"OL4590693W","Lavoro e intelligenza nell'età microelettronica"
"OL5644793W","Reshateli intellektualʹnykh zadach"
"OL6871279W","Applying knowledge compilation techniques to model-based reasoning"
"OL7015993W","A computer model of skill acquisition"
"OL78917W","Nonuniqueness in geoscientific inference"
"OL8322610W","Artificial Intelligence"
"OL8856047W","IJCAI Proceedings 1997 (International Joint Conference on Artificial Intelligence//Proceedings)"
"OL12354577W","Probabilistic conditional independence structures"
"OL15896380W","Modeling decisions for artificial intelligence"
"OL16931981W","Multi-Agent-Based Simulation VIII"
"OL16932434W","MICAI 2005"
"OL16946385W","Towards a Service-Based Internet. ServiceWave 2010 Workshops"
"OL16962273W","Recent Advances in Multimedia Signal Processing and Communications"
"OL1713449W","The constraints management handbook"
"OL1875457W","Learning and reasoning with complex representations"
"OL3337386W","The Immortal Game"
"OL3480851W","Implementing Japanese AI techniques"
"OL3944720W","Artificial intelligence"
"OL4115691W","Paradigms of Artificial Intelligence/Book and 5.25 IBM Disk"
"OL4441161W","Artificial intelligence in chemistry"
"OL4464227W","A comprehensive guide to AI and expert systems"
"OL4959585W","Artificial Intelligence and Knowledge Engineering"
"OL6185292W","Artificial Intelligence in Engineering: Robotics and Processes"
"OL11674338W","KI 2007: advances in artificial intelligence"
"OL11690804W","Information systems research and management cybernetics"
"OL11701218W","Sortal analysis with SORTAL, a software assistant for knowledge acquisition"
"OL11769429W","2006 IEEE/RSJ International Conference on Intelligent Robots and Systems"
"OL12332484W","Advances in artificial intelligence"
"OL15002683W","Artificial Humans"
"OL15409471W","WWW"
"OL15882074W","The God hater"
"OL16132770W","Proceedings of the Twenty-third International Florida Artificial Intelligence Research Society Conference"
"OL16360159W","Artificial immune systems"
"OL16624404W","Machine learning in medical imaging"
"OL16708975W","Mind design"
"OL16946870W","Multi-agent systems for healthcare simulation and modeling"
"OL16969349W","AI algorithms, data structures, and idioms in Prolog, Lisp, and Java"
"OL17101760W","Artificial Intelligence – Agent Behaviour"
"OL17457571W","New Frontiers In Artificial Intelligence"
"OL2896991W","Do the right thing"
"OL4616340W","Knowledge based systems in medicine"
"OL5136711W","Knowledge-based systems"
"OL5741823W","Innovations in applied artificial intelligence"
"OL5853111W","Spin control"
"OL9037654W","Artificial Intelligence and Economic Analysis"
"OL11674410W","Energy minimization methods in computer vision and pattern recognition"
"OL13471813W","Causal reasoning"
"OL13565327W","Proceedings of theInternational Joint Conference on Artificial Intelligence, IJCAI-69, May 7-9, 1969, Washington, D. C"
"OL16358764W","Final Jeopardy"
"OL16918803W","Quantum Interaction"
"OL16940464W","Advances in Computing and Information Technology"
"OL17508195W","Ai 2011 Advances In Artificial Intelligence 24th Australasian Joint Conference Perth Australia December 58 2011 Proceedings"
"OL17586009W","Recent Trends In Applied Artificial Intelligence 26th International Conference On Industrial Engineering And Other Applications Of Applied Intelligent Systems Ieaaie 2013 Amsterdam The Netherlands June 1721 2013 Proceedings"
"OL3282152W","Artificial intelligence in economics and management"
"OL3710361W","Anais do VIII Simpósio Brasileiro de Inteligência Artificial"
"OL3955953W","Reasoning by analogy and causality"
"OL4052754W","Designing intelligent systems"
"OL5042112W","Artificial Intelligence"
"OL6185287W","Applications of Artificial Intelligence in Engineering V: Design"
"OL6924048W","Artificial intelligence"
"OL769701W","ECAI 96"
"OL8132889W","Artificial Intelligence and Computer Vision"
"OL9289546W","Artificial Intelligence II"
"OL10299956W","Introduction to Artificial Intelligence and Expert Systems"
"OL12022529W","Rough sets and knowledge technology"
"OL12175733W","Knowledge-based intelligent information and engineering systems"
"OL12232104W","1985 ACM Thirteenth Annual Computer Science Conference, March 12-14, 1985, New Orleans Marriott Hotel, New Orleans, Louisiana"
"OL13037526W","Schriften zur Erkenntnistheorie"
"OL13083187W","Unnatural Futures"
"OL15065970W","Real-Time Artificial Intelligence Control and Optimization of a Full Scale WTP"
"OL15172317W","Cognition & Intelligence"
"OL16028783W","Transcension"
"OL16591119W","IRobot-uMan"
"OL16930666W","Automated Deduction in Geometry"
"OL16951465W","Bioinspired Computation in Combinatorial Optimization"
"OL16965686W","Advances in artificial intelligence"
"OL16978958W","Information Processing and Biological Systems"
"OL17518728W","Artificial Intelligence Applications And Innovations Iii Proceedings Of The 5th Ifip Conference On Artificial Intelligence Applications And Innovations Aiai2009 April 2325 2009 Thessaloniki Greece"
"OL17933293W","Dogs of War"
"OL4443849W","Theories of comparative analysis"
"OL4695358W","Constraint-directed search"
"OL5299100W","Österreichische Artificial Intelligence-Tagung, Wien, 24.-27. September 1985"
"OL5591196W","Learning and teaching with computers"
"OL587843W","The Flood (Halo)"
"OL8536165W","Artificial Intelligence"
"OL8961002W","The Emerging Semantic Web (Frontiers in Artificial Intelligence and Applications, 75) (Frontiers in Artificial Intelligence and Applications, 75)"
"OL11167611W","A beginner's guide to belief revision and truth maintenance systems"
"OL12624573W","Neural networks & their applications ="
"OL16252198W","The fear index"
"OL16281217W","Arfiticial intelligence and knowledge engineering applications : $b a bioinspired approach : First International Work-Conference on the Interplay between Natural and Artificial Computation, IWINAC 2005, Las Palmas, Canary Islands, Spain, June 15-18, 2005 : proceedings  / $c Josâe Mira, Josâe R. Alvarez (eds.)."
"OL16360149W","Case-based reasoning research and development"
"OL16902734W","Data structures for question answering systems"
"OL16924756W","Operations Research and Cyber-Infrastructure"
"OL16933033W","Conceptual Structures: Knowledge Visualization and Reasoning"
"OL16977419W","Human Language Technology. Challenges for Computer Science and Linguistics"
"OL17428130W","Advances In Artificial Intelligence"
"OL2228414W","L' Intelligence artificielle.."
"OL2623200W","Agent sourcebook"
"OL3926470W","The qualitative process engine"
"OL4025633W","Die Macht der künstlichen Intelligenz"
"OL4152760W","GWAI-90"
"OL461311W","Old Twentieth"
"OL4627624W","Intelligent manufacturing systems I"
"OL5851378W","The harmonic mind"
"OL6266856W","Les trois masques de la connaissance"
"OL11558809W","Measuring the performance and intelligence of systems"
"OL13064928W","Proceedings, AAAI-86"
"OL13547883W","The cognitive computer on language, learning  and artificial intelligence"
"OL13675524W","New trends in software methodologies, tools and techniques"
"OL16668567W","Complex intelligent systems and their applications"
"OL16941509W","Advanced Research on Computer Science and Information Engineering"
"OL16942265W","Artificial General Intelligence"
"OL16952264W","Nature Inspired Cooperative Strategies for Optimization (NICSO 2010)"
"OL16959399W","Information Technologies in Biomedicine"
"OL17017W","Factoring humanity"
"OL17983616W","Modelling cognition"
"OL3232781W","After thought"
"OL3233863W","Artificial intelligence"
"OL9323373W","Artificial intelligence for microcomputers"
"OL9890257W","Discrete Scale-Space Formulation and Multiscale Edge Extraction Toward Higher Dimensions (Dissertations in Artificial Intelligence: Infix)"
"OL10099724W","Artificial Intelligence & Mathematical"
"OL11674740W","Logic programming"
"OL11751328W","Biode"
"OL11801737W","Abductive inference models fordiagnostic problem-solving"
"OL13002554W","The first conference on artificial intelligence applications"
"OL16900019W","De generibus diversis carminum"
"OL16939604W","Symbolic and Quantitative Approaches to Reasoning with Uncertainty"
"OL16946004W","Informatics Engineering and Information Science"
