"id","name"
"OL7205056A","S. Spaccapietra"
"OL7287814A","Seung-Chul Lee"
"OL1260856A","V. N. Pilʹshchikov"
"OL1362167A","Katharina Morik"
"OL1519602A","International Conference on Artificial Intelligence in Education (11th 2003 Sydney, Australia)"
"OL2075352A","Richard H. Anderson"
"OL3357819A","E. Balagurusamy"
"OL3475951A","Jeremy Vine"
"OL468322A","Klaus-Dieter Althoff"
"OL4720164A","National Forum on the Future of Automated Materials Processing in U.S. Industry: the Role of Process Models, Artificial Intelligence, and Computer Integration"
"OL5766202A","Intelligent Robots and Computer Vision (13th 1994 Boston, Mass.)"
"OL6093565A","M. Teresa Escrig"
"OL6483708A","Jan Christoph Meister"
"OL6777614A","International Work-Conference on the Interplay Between Natural and Artificial Computation (3rd 2009 Santiago de Compostela, Spain)"
"OL7204768A","Dieter Pfoser"
"OL865835A","Kirill Andreevich Bagrinovskiĭ"
"OL1454427A","International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (18th 2005 Bari, Italy)"
"OL5688947A","Michael Doumpos"
"OL6525456A","IBERAMIA-SBIA 2006 (2006 Ribeirão Preto, Brazil)"
"OL674126A","William A. Woods"
"OL7210711A","Ang Yang"
"OL724245A","Conference on Artificial Intelligence in Medicine Europe (4th 1993 Munich, Germany)"
"OL814492A","David Vernon"
"OL1007046A","James F. Peters"
"OL1074031A","Anoop Gupta"
"OL1503030A","Stefan Hesse"
"OL1620973A","Steve Grand"
"OL25359A","William J. Clancey"
"OL3371044A","Mickey Williamson"
"OL3519237A","John Cheng"
"OL3751327A","Raymond S. T. Lee"
"OL527803A","Graf, Peter"
"OL5544343A","International Conference on Intelligent User Interfaces (1997 Orlando, Fla.)"
"OL6201210A","IEEE/WIC/ACM International Conference on Intelligent Agent Technology (2007 Silicon Valley, Calif.)"
"OL7061761A","Neil Kirby"
"OL7207275A","Dominik Ryżko"
"OL1251631A","German Workshop on Artificial Intelligence (7th 1983 Dassel, Germany)"
"OL1949019A","Kay Rodgers"
"OL2103717A","D. J. Stewart"
"OL2642535A","Ervin Y. Rodin"
"OL30688A","Susan Greenfield"
"OL4039762A","Luc De Raedt"
"OL5367549A","Linda Kay Fitzgerald Woolery"
"OL542612A","Michael A. Arbib"
"OL575676A","Keith Weiskamp"
"OL585147A","Steven H. Kim"
"OL6478099A","Joint European Conference on Artificial Intelligence in Medical Intelligence in Medicine and Medical Decision Making (1999 Aalborg, Denmark)"
"OL6543788A","International Conference on Artificial Intelligence and Information-control Systems of Robots (5th 1989 s̆trbské Pleso, Czechoslovakia)"
"OL7131483A","Jan G. Michel"
"OL7198415A","John Peter Ferranti"
"OL7347185A","Martin Giese"
"OL753847A","Rossi, Luciano"
"OL755614A","Giovanni Sartor"
"OL2729244A","Boden"
"OL3156331A","Marina Dodigovic"
"OL382099A","Alexander S. Poznyak"
"OL399554A","Paul M. Churchland"
"OL4041047A","Alexander I. Galushkin"
"OL5686056A","U.S.-Japan Seminar on Learning Control and Intelligent Control, 2d, Gainesville, Fla. 1973"
"OL6121376A","Knowledge-Based Software Engineering Conference (10th 1995 Boston, Mass.)"
"OL6148632A","European Conference on Artificial Intelligence. (8th 1988 Münich, West Germany)"
"OL6354248A","AI and Cognitive Science (1989 Dublin City University)"
"OL6940683A","Don Harris"
"OL7202858A","Zhigeng Pan"
"OL7208052A","Vladimír Mařík"
"OL7209709A","Srija Unnikrishnan"
"OL725768A","IEEE International Workshop on Emerging Technoogies and Factory Automation (2nd 1993 Cairns, Australia)"
"OL833061A","F. von Martial"
"OL1294793A","Keith Gunderson"
"OL1427317A","Michael J. North"
"OL2647145A","Nicholas V. Findler"
"OL3132152A","Xuan F. Zha"
"OL3281630A","Luke Ong"
"OL4580129A","International Joint Conference on Artificial Intelligence (2nd 1971 London)"
"OL4841860A","Wendell R. Ricks"
"OL4940604A","International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (20th 2007 Kyoto, Japan)"
"OL5887063A","Cognos Incorporated."
"OL6985641A","Ion I. Mirită"
"OL7204776A","Bin Fu"
"OL7356978A","The Anh"
"OL803517A","P. N. Johnson-Laird"
"OL2749943A","Marie O'Mahony"
"OL3872457A","Germano Lambert Torres"
"OL4154817A","Min Zhu"
"OL4938011A","Ilkka Kauppi"
"OL5234891A","Stanley C. Fralick"
"OL6050210A","IEEE/RSJ International Conference on Intelligent Robots and Systems (2002 Lausanne, Switzeland)"
"OL7087286A","International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing (11th 2010 University of Greenwich)"
"OL7199941A","Aijun An"
"OL7209721A","Stéphane Doncieux"
"OL949656A","Australian Joint Artificial Intelligence Conference (1987 Sydney, N.S.W.)"
"OL1074355A","David Bendel Hertz"
"OL1156969A","Wolfgang Daiser"
"OL2679928A","Samuli Niiranen"
"OL297602A","F. Wilfrid Lancaster"
"OL321442A","DAGM (Organization). Symposium"
"OL383796A","F. Schmalhofer"
"OL387266A","David Hillel Gelernter"
"OL411057A","Werner Schmidt"
"OL4940804A","ADMA 2007 (2007 Harbin, China)"
"OL5409346A","Timothy R. Colburn"
"OL6733918A","Václav Matoušek"
"OL7199870A","Abdelkader Hameurlain"
"OL7200187A","Chi Sing Leung"
"OL904117A","G. A. Spynu"
"OL951696A","Kumpati S. Narendra"
"OL1916672A","M. M. Bongard"
"OL224584A","TABLEAUX'98 (1998 Oisterwijk, Netherlands)"
"OL2705596A","Mark Reynolds"
"OL3380136A","A. Kusiak"
"OL3690053A","Eyke Hüllermeier"
"OL3815056A","Henry Kautz"
"OL4813817A","Zhaoyu Li"
"OL4908450A","Alon Y. Levy"
"OL540165A","G. W. Ng"
"OL6044846A","International Conference on Tools for Artificial Intelligence (4th 1992 Arlington, Va.)"
"OL6488914A","International Conference on Intelligent User Interfaces (2004 Funchal, Madeira, Portugal.)"
"OL6994750A","Jesse Hoey"
"OL7131611A","Stefania Montani"
"OL7205297A","Luciano F. Costa"
"OL980338A","R. Dillmann"
"OL1258483A","Roger White"
"OL1268295A","Horn, Werner"
"OL1401339A","National Conference on Artificial Intelligence (19th 2004 San Jose, Calif.)"
"OL2006108A","Bertram Raphael"
"OL23251A","Robert J. Sawyer"
"OL3179485A","F. Acar Savaci"
"OL3273529A","Leonard Uhr"
"OL388337A","Toru Ishida"
"OL408916A","IEEE International Conference on Emerging Technologies and Factory Automation (6th 1997 Los Angeles, Calif.)"
"OL422637A","D. J. Hand"
"OL455086A","Adedeji Bodunde Badiru"
"OL5185174A","Scandinavian Conference on Artificial Intelligence (10th 2008 Stockholm City, Sweden)"
"OL677619A","International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (3rd 1990 Charleston, S.C.)"
"OL7042365A","ADT 2009 (2009 Venice, Italy)"
"OL7134918A","International Workshop on Artificial Neural Networks (10th 2009 Salamanca, Spain)"
"OL7152309A","Jianhou Gan"
"OL751326A","Österreichische Artificial Intelligence-Tagung (7th 1991 Vienna, Austria)"
"OL778837A","David Blanchard"
"OL79043A","Harris, Robert"
"OL828392A","European Conference on Artificial Life (1st 1991 Paris, France)"
"OL1074567A","David W. Rolston"
"OL1134858A","Donald Michie"
"OL1190070A","Anne von der Lieth Gardner"
"OL1394685A","Hugo De Garis"
"OL1993480A","Yvonne Waern"
"OL2020529A","Milwaukee Symposium on Automatic Computation and Control (3rd 1975)"
"OL3070132A","Kevin Knight"
"OL3872408A","N. Zhong"
"OL401127A","Hutchison, David"
"OL4297163A","Kurt Francis Shubert"
"OL6116794A","International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems. (9th 1996 Fukuoka, Japan)."
"OL6126964A","IEEE International Workshop on Robot and Human Communication (6th 1997 Sendai, Japan)"
"OL6453967A","AICS 2002 (2002 Limerick, Ireland)"
"OL6836290A","Avron Barr"
"OL7127966A","International Conference on Information and Automation (2010 Harbin, China)"
"OL7151826A","Ronald L. Hartung"
"OL7177602A","Gary W. McDonald"
"OL7207338A","Clara Pizzuti"
"OL7208083A","Edward H. Y. Lim"
"OL7210200A","Kaspar Riesen"
"OL7212624A","Beat Pfister"
"OL954009A","Anderson, David"
"OL1554365A","J. A. M. Howe"
"OL2129120A","Martin Kulp"
"OL2493841A","ISCA International Conference on Intelligent Systems (8th 1999 Denver, Colo.)"
"OL2680861A","Max Bramer"
"OL3136954A","Henry Brighton"
"OL3197476A","D. Bierman"
"OL382535A","Harold Sackman"
"OL4522350A","Library of Congress. Science and Technology Division. Reference Section"
"OL530662A","Clark, Andy"
"OL5359229A","Kerry Ellen Petrucci"
"OL5365055A","International Conference on Neural Networks and Brain (2nd 2005 Beijing, China)"
"OL6541513A","International Conference on Artificial Intelligence (2nd 1986 Marseilles, France)"
"OL6603114A","Irish Conference on Artificial Intelligence and Cognitive Science (13th 2002 Limerick, Ireland : County)"
"OL7149686A","Edwin Lughofer"
"OL7207083A","Francesca Rossi"
"OL7306201A","Donald C., II Wunsch"
"OL804305A","Ema Lapidot"
"OL916983A","Hans Weigand"
"OL1039038A","A. G. Chachko"
"OL1396924A","JELIA 2004 (2004 Lisbon, Portugal)"
"OL1484562A","Henry Hamburger"
"OL274606A","Philip K. Dick"
"OL282669A","David Levy"
"OL37769A","Q. L. Pearce"
"OL3872349A","H. H. Lund"
"OL709436A","Ed Rietman"
"OL7196403A","William L. Decker"
"OL7204571A","Riccardo Rizzo"
"OL836549A","J. R. Quinlan"
"OL865862A","German Workshop on Artificial Intelligence (13th 1989 Eringerfeld, Geseke, Germany)"
"OL1073943A","International Conference on Artificial Intelligence and Information-Control Systems of Robots (4th 1987 Smolenice, Slovakia)"
"OL1400840A","International Symposium on Temporal Representation and Reasoning (11th 2004 Tatihou Island, France)"
"OL1498588A","I. V. Prangishvili"
"OL460428A","INRIA/IEEE Symposium on Emerging Technologies and Factory Automation (1995 Paris, France)"
"OL5426992A","MDAI 2005 (2005 Tsukuba-shi, Japan)"
"OL597223A","Marcelle Stroobants"
"OL6433328A","AISB89 (Conference) (University of Sussex)"
"OL7202305A","Frank Geraets"
"OL7209429A","Werner Kuich"
"OL748368A","Ralf Diedrich"
"OL884448A","Daniel S. Weld"
"OL949981A","R. Colin Johnson"
"OL1234402A","Edmund Callis Berkeley"
"OL2464037A","Drew V. McDermott"
"OL2680183A","Ganesh Gopalakrishnan"
"OL269268A","Gregory S. Paul"
"OL3337558A","Visakan Kadirkamanathan"
"OL4687922A","International Joint Conference on Neural Networks (1989 Washington, D.C.)"
"OL6489498A","ALAN M. TURING"
"OL6545329A","S. Mealing"
"OL6603182A","IFIP TC12 WG12.5--IFIP Conference on Artificial Intelligence Applications and Innovations (3rd 2006 Athens, Greece)"
"OL7065152A","Portuguese Conference on Artificial Intelligence (13th 2007 Guimarães, Portugal)"
"OL7202012A","Eduardo Rocon"
"OL7204490A","Mikhail Moshkov"
"OL7205013A","María Alpuente"
"OL744679A","W. S. Thorenaar"
"OL764343A","Carnegie Symposium on Cognition (22nd 1988 Carnegie-Mellon University)"
"OL786813A","International Workshop on Software Engineering, Artificial Intelligence, and Expert Systems in High Energy and Nuclear Physics (1st 1990 Centre de Calcul de l'IN²P³)"
"OL968235A","SCS Multiconference on Artificial Intelligence and Simulation (1988 San Diego, Calif.)"
"OL1235097A","NATO Advanced Study Institute on Robotics and Artificial Intelligence (1983 Castelvecchio Pascoli, Italy)"
"OL1773535A","Systems Symposium Case Western Reserve University 1968."
"OL196972A","Mezhdunarodnyĭ simpozium ""Intellektualʹnye sistemy"" (2nd 1996 Saint Petersburg, Russia)"
"OL19807A","Stephen Baxter"
"OL24072A","Poul Anderson"
"OL2712740A","Mark Cain"
"OL3176389A","Heinz von Foerster"
"OL3594613A","Whitman Richards"
"OL448824A","Dan W. Patterson"
"OL450515A","AI'93 Workshop on Evolutionary Computation (1993 Melbourne, Vic.)"
"OL4662809A","Cindy L. Mason"
"OL534820A","Australian Workshop on DAI (1st 1995 Canberra, A.C.T.)"
"OL5431594A","IFIP International Conference on Intelligence in Communication Systems (2005 Montreal, Québec)"
"OL7200349A","Kok Wai Wong"
"OL7202000A","Alejandro López-Ortiz"
"OL7202123A","Giancarlo Mauri"
"OL7205690A","Muddassar Farooq"
"OL1003497A","Kevin Kelly"
"OL1042483A","I. P. Kuznet͡sov"
"OL1296695A","William R. Arnold"
"OL2188449A","Arthur Norman"
"OL235461A","Daniel W. Rasmus"
"OL2682756A","Jian Pei"
"OL2784991A","Alexander Maedche"
"OL2840033A","David J. Gunkel"
"OL3296402A","Leinad Zeraus"
"OL3751291A","Ngoc Thanh Nguyen"
"OL3872396A","Joao Alexandre Leite"
"OL389546A","International Conference on Case-Based Reasoning (2nd 1997 Providence, R.I.)"
"OL399046A","Australian Joint Conference on Artificial Intelligence (10th 1997 Perth, W.A.)"
"OL4665771A","Kenneth A. Loparo"
"OL529894A","Krzysztof R. Apt"
"OL556135A","Ulrich Assmann"
"OL5581513A","Kaori Wilkins"
"OL81113A","Massimo Negrotti"
"OL902332A","Richard Forsyth"
"OL1074937A","International Symposium on Methodologies for Intelligent Systems (2nd 1987 Charlotte, N.C.)"
"OL229029A","John H. Andreae"
"OL2945599A","Norbert Glaser"
"OL3039499A","Canadian Society for Computational Studies of Intelligence"
"OL3585385A","Jay Friedenberg"
"OL4965357A","WI '06 (2006 Hong Kong, China)"
"OL526649A","Horst Hendriks-Jansen"
"OL5371153A","Conference on Artificial Intelligence Applications (4th 1988 San Diego, Calif.)"
"OL578871A","H. Werthner"
"OL6125302A","International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems. (8th 1995 Melbourne, Australia)."
"OL6136706A","Connectionist Models Summer School (1993 Boulder, Colorado)."
"OL6161834A","Wai Lam Ralph Ip"
"OL6447576A","Artificial Intelligence and Robotics Symposium (1985 Austin, Tex.)"
"OL6603466A","International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (6th 2005 Towson University)"
"OL6887918A","Matthew A. Russell"
"OL768003A","IFIP TC5/WG5.2 International Workshop on Computer Aided Design (3rd 1989 Osaka, Japan)"
"OL892977A","Bruce Abramson"
"OL1007837A","Jude W. Shavlik"
"OL1193480A","Steven P. Shwartz"
"OL1657423A","Barbara Hayes-Roth"
"OL22332A","James P. Hogan"
"OL232989A","Paul Thagard"
"OL4062183A","Tom Addis"
"OL5080234A","Catalonian Conference on AI (10th 2007 Sant Julià de Lòria, Andorra)"
"OL5211810A","Donald Loritz"
"OL5290314A","International Conference on Knowledge-Based Intelligent Engineering Systems (9th 2005 Melbourne, Vic)"
"OL544523A","Robert J. Schalkoff"
"OL6457022A","Steven Hobday"
"OL7201387A","Péter Révész"
"OL7205163A","Geuk Lee"
"OL948822A","Muralidhara Subbarao"
"OL2717321A","Alexander Kott"
"OL2785380A","G. Bessonet"
"OL3305165A","Floriana Esposito"
"OL384238A","Conference on Artificial Intelligence in Medicine Europe (6th Grenoble, France 1997)"
"OL39603A","David Gerrold"
"OL396602A","William B. Rouse"
"OL4897050A","Richard Washington"
"OL5090447A","Lawrence J Fogel"
"OL5971298A","Jeffrey R. Sampson"
"OL6150986A","A. S. Pozni︠a︡k"
"OL6241189A","Artificial Neural Networks in Engineering Conference (7th 1997 St. Louis, Mo.)"
"OL6450660A","International Conference on Artificial Intelligence and Symbolic Mathematical Computation (5th 2000 Madrid, Spain)"
"OL6952423A","International Symposium on Temporal Representation and Reasoning (16th 2009 Bressanone-Brixen, Italy)"
"OL7199463A","Patricia Victor"
"OL7200486A","Salvador Sanchez-Alonso"
"OL7204833A","Heiko Paulheim"
"OL897811A","Mediterranean Electrotechnical Conference (6th 1991 Ljubljana, Slovenia)"
"OL1077726A","William A. Taylor"
"OL1165924A","European Conference on Artificial Intelligence (6th 1984 Pisa, Italy)"
"OL20989A","Pat McKissack"
"OL4163509A","Shi Yu"
"OL5563023A","International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (1st 1988 Tullahoma, Tenn.)"
"OL634967A","Hiroaki Kitano"
"OL6471895A","Blay Whitby"
"OL7068492A","Xiangyu Wang"
"OL7201297A","Ernst Kussul"
"OL7201806A","Frank Dignum"
"OL7211252A","Jérôme Boyer"
"OL885486A","Australian Joint Artificial Intelligence Conference (2nd 1988 Adelaide, S. Aust.)"
"OL1015998A","John Ogden Lamping"
"OL1093721A","L. V. Litvint͡seva"
"OL245935A","IEEE International Conference on Evolutionary Computation (1998 Anchorage, Alaska)"
"OL272223A","International Association of Knowledge Engineers. Symposium"
"OL3974846A","Tobias Gremmler"
"OL4087318A","M. H. Van Den Dries"
"OL5689470A","MATES 2003 (2003 Erfurt, Germany)"
"OL588502A","Moore, Robert C."
"OL6434206A","Glenn Shafer"
"OL670401A","Hannu Jaakkola"
"OL6831270A","Faiez Gargouri"
"OL7134914A","Database and Expert Systems Applications Conference (20th 2009 Linz, Austria)"
"OL7177942A","Relle Lewis Lyman"
"OL806103A","Hans-Peter Michels"
"OL1608023A","SCS Multiconference on Artificial Intelligence and Simulation (1989 Tampa, Fla.)"
"OL1859768A","IFIP TC-5 Working Conference on Artificial Intelligence and Pattern Recognition in Computer Aided Design (1978 Grenoble, France)"
"OL328329A","Nobel Symposium (92nd 1994 Stockholm, Sweden)"
"OL458253A","Michael White"
"OL4585172A","Adrian Berry"
"OL5016376A","IEEE International Conference on Engineering  of  Intelligent Systems (2006 Islamabad, Pakistan)"
"OL5423035A","Portuguese Conference on Artificial Intelligence (11th 2003 Beja, Portugal)"
"OL655991A","Dieter Fensel"
"OL7127962A","Mexican International Conference on Artificial Intellgence (8th 2009 Guanajuato, Mexico)"
"OL7204872A","Roderich Gross"
"OL953714A","DARPA Neural Network Study (U.S.)"
"OL1392192A","Alastair Reynolds"
"OL1444301A","International Symposium on Human and Artificial Intelligence Systems (4th 2004 Fukui, Japan)"
"OL1608017A","Simulation Multiconference on Artificial Intelligence and Simulation (1991 New Orleans, La.)"
"OL384854A","Delton T. Horn"
"OL388722A","Stonier, Tom."
"OL395049A","Australian Workshop on DAI (2nd 1996 Cairns, Qld.)"
"OL4571404A","Center for Nonlinear Studies. International Conference"
"OL4744936A","Unmeel B Mehta"
"OL4850738A","National Hydrology Symposium (4th 1993 Cardiff, Wales)"
"OL5063166A","Jong-Hwan Kim"
"OL533340A","Stephen J. Andriole"
